
# Surface 0 of 1 surfaces

# Curve title: "'Datos/dataContour.txt'"

# IsoCurve 0, 100 points
# x y z type
 52  25 -0.00235205 i
 52  26 -0.00396541 i
 52  27 -0.00526935 i
 52  28 -0.00520107 i
 52  29 -0.00493659 i
 52  30 -0.00448433 i
 52  31 -0.00268627 i
 52  32  5.20111e-05 i
 52  33  0.00288805 i
 52  34  0.00609253 i
 52  35  0.00975954 i
 52  36  0.0129935 i
 52  37  0.0151416 i
 52  38  0.0161012 i
 52  39  0.0153455 i
 52  40  0.0118776 i
 52  41  0.00509423 i
 52  42 -0.00567634 i
 52  43 -0.0217158 i
 52  44 -0.0452102 i
 52  45 -0.0801727 i
 52  46 -0.136307 i
 52  47 -0.238468 i
 52  48 -0.424495 i
 52  49 -0.663001 i
 52  50 -0.782667 i
 52  51 -0.663001 i
 52  52 -0.424495 i
 52  53 -0.238468 i
 52  54 -0.136307 i
 52  55 -0.0801727 i
 52  56 -0.0452102 i
 52  57 -0.0217158 i
 52  58 -0.00567634 i
 52  59  0.00509423 i
 52  60  0.0118776 i
 52  61  0.0153455 i
 52  62  0.0161012 i
 52  63  0.0151416 i
 52  64  0.0129935 i
 52  65  0.00975954 i
 52  66  0.00609253 i
 52  67  0.00288805 i
 52  68  5.20111e-05 i
 52  69 -0.00268627 i
 52  70 -0.00448433 i
 52  71 -0.00493659 i
 52  72 -0.00520107 i
 52  73 -0.00526935 i
 52  74 -0.00396541 i
 52  75 -0.00235205 i
 52  76 -0.00152293 i
 52  77 -0.000352448 i
 52  78  0.00142734 i
 52  79  0.00225995 i
 52  80  0.00211406 i
 52  81  0.00258829 i
 52  82  0.00308114 i
 52  83  0.00199184 i
 52  84  0.000953554 i
 52  85  0.00110219 i
 52  86  0.000361294 i
 52  87 -0.00119516 i
 52  88 -0.00136613 i
 52  89 -0.000912977 i
 52  90 -0.00170883 i
 52  91 -0.00214945 i
 52  92 -0.00096879 i
 52  93 -0.00040483 i
 52  94 -0.000975561 i
 52  95 -0.000282539 i
 52  96  0.00125124 o
 52  97  0.000842363 o
 52  98 -0.000211228 o
 52  99  0.000911695 o

# IsoCurve 48, 100 points
# x y z type
 51  0  0.00115095 o
 51  1  0.000462559 o
 51  2 -0.000179596 o
 51  3  0.000433712 o
 51  4  0.000695243 o
 51  5 -0.00019919 i
 51  6 -0.000567939 i
 51  7 -0.000117049 i
 51  8 -0.000437211 i
 51  9 -0.00121267 i
 51  10 -0.000859778 i
 51  11 -0.000291992 i
 51  12 -0.000737842 i
 51  13 -0.000746621 i
 51  14  0.000333221 i
 51  15  0.000686824 i
 51  16  0.000280575 i
 51  17  0.000969608 i
 51  18  0.00180094 i
 51  19  0.00123551 i
 51  20  0.000808642 i
 51  21  0.00127265 i
 51  22  0.000876066 i
 51  23 -0.000459109 i
 51  24 -0.000903198 i
 51  25 -0.000914287 i
 51  26 -0.00203917 i
 51  27 -0.00296809 i
 51  28 -0.00245659 i
 51  29 -0.00218812 i
 51  30 -0.00245688 i
 51  31 -0.00143013 i
 51  32  0.000481133 i
 51  33  0.00163478 i
 51  34  0.00284635 i
 51  35  0.0051433 i
 51  36  0.0069957 i
 51  37  0.00746659 i
 51  38  0.00781407 i
 51  39  0.00785844 i
 51  40  0.00574657 i
 51  41  0.00151577 i
 51  42 -0.00402133 i
 51  43 -0.0124401 i
 51  44 -0.0259476 i
 51  45 -0.0461946 i
 51  46 -0.0802118 i
 51  47 -0.153631 i
 51  48 -0.323411 i
 51  49 -0.585023 i
 51  50 -0.728708 i
 51  51 -0.585023 i
 51  52 -0.323411 i
 51  53 -0.153631 i
 51  54 -0.0802118 i
 51  55 -0.0461946 i
 51  56 -0.0259476 i
 51  57 -0.0124401 i
 51  58 -0.00402133 i
 51  59  0.00151577 i
 51  60  0.00574657 i
 51  61  0.00785844 i
 51  62  0.00781407 i
 51  63  0.00746659 i
 51  64  0.0069957 i
 51  65  0.0051433 i
 51  66  0.00284635 i
 51  67  0.00163478 i
 51  68  0.000481133 i
 51  69 -0.00143013 i
 51  70 -0.00245688 i
 51  71 -0.00218812 i
 51  72 -0.00245659 i
 51  73 -0.00296809 i
 51  74 -0.00203917 i
 51  75 -0.000914287 i
 51  76 -0.000903198 i
 51  77 -0.000459109 i
 51  78  0.000876066 i
 51  79  0.00127265 i
 51  80  0.000808642 i
 51  81  0.00123551 i
 51  82  0.00180094 i
 51  83  0.000969608 i
 51  84  0.000280575 i
 51  85  0.000686824 i
 51  86  0.000333221 i
 51  87 -0.000746621 i
 51  88 -0.000737842 i
 51  89 -0.000291992 i
 51  90 -0.000859778 i
 51  91 -0.00121267 i
 51  92 -0.000437211 i
 51  93 -0.000117049 i
 51  94 -0.000567939 i
 51  95 -0.00019919 i
 51  96  0.000695243 o
 51  97  0.000433712 o
 51  98 -0.000179596 o
 51  99  0.000462559 o

# IsoCurve 49, 100 points
# x y z type
 50  0  5.16574e-17 o
 50  1  7.79204e-18 o
 50  2  3.57011e-17 o
 50  3  7.03434e-17 o
 50  4 -4.65868e-17 o
 50  5  1.78936e-16 i
 50  6 -2.76609e-17 i
 50  7 -3.56349e-16 i
 50  8  7.51742e-17 i
 50  9  7.44463e-17 i
 50  10 -5.87298e-17 i
 50  11  2.33265e-16 i
 50  12  2.53448e-17 i
 50  13  1.13158e-16 i
 50  14 -7.41154e-17 i
 50  15 -4.47339e-16 i
 50  16  1.10776e-16 i
 50  17  2.33596e-17 i
 50  18 -7.33957e-17 i
 50  19  2.91168e-16 i
 50  20 -2.73962e-17 i
 50  21  1.73112e-16 i
 50  22 -6.35275e-17 i
 50  23 -4.46545e-16 i
 50  24  3.17637e-16 i
 50  25  1.54319e-16 i
 50  26 -2.09641e-16 i
 50  27  1.71657e-16 i
 50  28 -2.06431e-16 i
 50  29 -4.87044e-17 i
 50  30  1.2679e-16 i
 50  31 -4.54221e-16 i
 50  32  9.68794e-17 i
 50  33  1.36055e-16 i
 50  34 -3.17637e-17 i
 50  35  2.19699e-16 i
 50  36  2.67179e-18 i
 50  37 -1.76289e-16 i
 50  38  9.21148e-17 i
 50  39 -1.27055e-16 i
 50  40  2.11758e-18 i
 50  41  1.52466e-16 i
 50  42  1.50463e-32 i
 50  43  1.01644e-16 i
 50  44 -2.07523e-16 i
 50  45  1.43996e-16 i
 50  46  6.69156e-16 i
 50  47 -5.59042e-16 i
 50  48 -3.64224e-16 i
 50  49 -4.69044e-16 i
 50  50  2.37169e-16 i
 50  51 -8.57621e-17 i
 50  52 -7.6233e-16 i
 50  53 -3.04932e-16 i
 50  54  4.15046e-16 i
 50  55  5.59042e-16 i
 50  56 -7.19978e-17 i
 50  57 -3.00697e-16 i
 50  58 -3.81165e-17 i
 50  59  1.3976e-16 i
 50  60 -1.54584e-16 i
 50  61 -5.27278e-16 i
 50  62  9.74088e-17 i
 50  63  1.79465e-16 i
 50  64  1.77844e-17 i
 50  65  2.94079e-16 i
 50  66  3.17637e-18 i
 50  67  4.65868e-17 i
 50  68  1.51407e-16 i
 50  69 -1.93229e-16 i
 50  70  1.40025e-16 i
 50  71 -6.36598e-17 i
 50  72 -5.0554e-16 i
 50  73  9.47618e-17 i
 50  74  1.65966e-16 i
 50  75  1.28908e-16 i
 50  76  9.13207e-17 i
 50  77 -3.15255e-16 i
 50  78  7.64977e-17 i
 50  79  1.75495e-16 i
 50  80 -2.39419e-16 i
 50  81  1.22754e-16 i
 50  82  5.75035e-17 i
 50  83 -3.65283e-17 i
 50  84  7.57036e-17 i
 50  85 -2.47757e-16 i
 50  86  2.92491e-17 i
 50  87  8.81444e-17 i
 50  88 -7.57697e-17 i
 50  89  2.33463e-16 i
 50  90 -2.15067e-18 i
 50  91 -1.34996e-16 i
 50  92  2.97785e-17 i
 50  93 -1.85884e-16 i
 50  94  4.02341e-17 i
 50  95  1.21629e-16 i
 50  96 -7.78212e-17 o
 50  97  1.57297e-16 o
 50  98 -1.08857e-17 o
 50  99 -2.11229e-16 o

# IsoCurve 50, 100 points
# x y z type
 49  0 -0.00115095 o
 49  1 -0.000462559 o
 49  2  0.000179596 o
 49  3 -0.000433712 o
 49  4 -0.000695243 o
 49  5  0.00019919 i
 49  6  0.000567939 i
 49  7  0.000117049 i
 49  8  0.000437211 i
 49  9  0.00121267 i
 49  10  0.000859778 i
 49  11  0.000291992 i
 49  12  0.000737842 i
 49  13  0.000746621 i
 49  14 -0.000333221 i
 49  15 -0.000686824 i
 49  16 -0.000280575 i
 49  17 -0.000969608 i
 49  18 -0.00180094 i
 49  19 -0.00123551 i
 49  20 -0.000808642 i
 49  21 -0.00127265 i
 49  22 -0.000876066 i
 49  23  0.000459109 i
 49  24  0.000903198 i
 49  25  0.000914287 i
 49  26  0.00203917 i
 49  27  0.00296809 i
 49  28  0.00245659 i
 49  29  0.00218812 i
 49  30  0.00245688 i
 49  31  0.00143013 i
 49  32 -0.000481133 i
 49  33 -0.00163478 i
 49  34 -0.00284635 i
 49  35 -0.0051433 i
 49  36 -0.0069957 i
 49  37 -0.00746659 i
 49  38 -0.00781407 i
 49  39 -0.00785844 i
 49  40 -0.00574657 i
 49  41 -0.00151577 i
 49  42  0.00402133 i
 49  43  0.0124401 i
 49  44  0.0259476 i
 49  45  0.0461946 i
 49  46  0.0802118 i
 49  47  0.153631 i
 49  48  0.323411 i
 49  49  0.585023 i
 49  50  0.728708 i
 49  51  0.585023 i
 49  52  0.323411 i
 49  53  0.153631 i
 49  54  0.0802118 i
 49  55  0.0461946 i
 49  56  0.0259476 i
 49  57  0.0124401 i
 49  58  0.00402133 i
 49  59 -0.00151577 i
 49  60 -0.00574657 i
 49  61 -0.00785844 i
 49  62 -0.00781407 i
 49  63 -0.00746659 i
 49  64 -0.0069957 i
 49  65 -0.0051433 i
 49  66 -0.00284635 i
 49  67 -0.00163478 i
 49  68 -0.000481133 i
 49  69  0.00143013 i
 49  70  0.00245688 i
 49  71  0.00218812 i
 49  72  0.00245659 i
 49  73  0.00296809 i
 49  74  0.00203917 i
 49  75  0.000914287 i
 49  76  0.000903198 i
 49  77  0.000459109 i
 49  78 -0.000876066 i
 49  79 -0.00127265 i
 49  80 -0.000808642 i
 49  81 -0.00123551 i
 49  82 -0.00180094 i
 49  83 -0.000969608 i
 49  84 -0.000280575 i
 49  85 -0.000686824 i
 49  86 -0.000333221 i
 49  87  0.000746621 i
 49  88  0.000737842 i
 49  89  0.000291992 i
 49  90  0.000859778 i
 49  91  0.00121267 i
 49  92  0.000437211 i
 49  93  0.000117049 i
 49  94  0.000567939 i
 49  95  0.00019919 i
 49  96 -0.000695243 o
 49  97 -0.000433712 o
 49  98  0.000179596 o
 49  99 -0.000462559 o

# IsoCurve 51, 100 points
# x y z type
 48  0 -0.00213397 o
 48  1 -0.000911695 o
 48  2  0.000211228 o
 48  3 -0.000842363 o
 48  4 -0.00125124 o
 48  5  0.000282539 i
 48  6  0.000975561 i
 48  7  0.00040483 i
 48  8  0.00096879 i
 48  9  0.00214945 i
 48  10  0.00170883 i
 48  11  0.000912977 i
 48  12  0.00136613 i
 48  13  0.00119516 i
 48  14 -0.000361294 i
 48  15 -0.00110219 i
 48  16 -0.000953554 i
 48  17 -0.00199184 i
 48  18 -0.00308114 i
 48  19 -0.00258829 i
 48  20 -0.00211406 i
 48  21 -0.00225995 i
 48  22 -0.00142734 i
 48  23  0.000352448 i
 48  24  0.00152293 i
 48  25  0.00235205 i
 48  26  0.00396541 i
 48  27  0.00526935 i
 48  28  0.00520107 i
 48  29  0.00493659 i
 48  30  0.00448433 i
 48  31  0.00268627 i
 48  32 -5.20111e-05 i
 48  33 -0.00288805 i
 48  34 -0.00609253 i
 48  35 -0.00975954 i
 48  36 -0.0129935 i
 48  37 -0.0151416 i
 48  38 -0.0161012 i
 48  39 -0.0153455 i
 48  40 -0.0118776 i
 48  41 -0.00509423 i
 48  42  0.00567634 i
 48  43  0.0217158 i
 48  44  0.0452102 i
 48  45  0.0801727 i
 48  46  0.136307 i
 48  47  0.238468 i
 48  48  0.424495 i
 48  49  0.663001 i
 48  50  0.782667 i
 48  51  0.663001 i
 48  52  0.424495 i
 48  53  0.238468 i
 48  54  0.136307 i
 48  55  0.0801727 i
 48  56  0.0452102 i
 48  57  0.0217158 i
 48  58  0.00567634 i
 48  59 -0.00509423 i
 48  60 -0.0118776 i
 48  61 -0.0153455 i
 48  62 -0.0161012 i
 48  63 -0.0151416 i
 48  64 -0.0129935 i
 48  65 -0.00975954 i
 48  66 -0.00609253 i
 48  67 -0.00288805 i
 48  68 -5.20111e-05 i
 48  69  0.00268627 i
 48  70  0.00448433 i
 48  71  0.00493659 i
 48  72  0.00520107 i
 48  73  0.00526935 i
 48  74  0.00396541 i
 48  75  0.00235205 i
 48  76  0.00152293 i
 48  77  0.000352448 i
 48  78 -0.00142734 i
 48  79 -0.00225995 i
 48  80 -0.00211406 i
 48  81 -0.00258829 i
 48  82 -0.00308114 i
 48  83 -0.00199184 i
 48  84 -0.000953554 i
 48  85 -0.00110219 i
 48  86 -0.000361294 i
 48  87  0.00119516 i
 48  88  0.00136613 i
 48  89  0.000912977 i
 48  90  0.00170883 i
 48  91  0.00214945 i
 48  92  0.00096879 i
 48  93  0.00040483 i
 48  94  0.000975561 i
 48  95  0.000282539 i
 48  96 -0.00125124 o
 48  97 -0.000842363 o
 48  98  0.000211228 o
 48  99 -0.000911695 o

# IsoCurve 52, 100 points
# x y z type
 47  0 -0.00268186 o
 47  1 -0.0013608 o
 47  2 -0.000108883 o
 47  3 -0.00113282 o
 47  4 -0.00153834 o
 47  5  6.88548e-05 i
 47  6  0.00113996 i
 47  7  0.00101917 i
 47  8  0.00155291 i
 47  9  0.00264693 i
 47  10  0.00263838 i
 47  11  0.00197072 i
 47  12  0.00177111 i
 47  13  0.0013608 i
 47  14  7.89129e-05 i
 47  15 -0.00125669 i
 47  16 -0.00204958 i
 47  17 -0.00292322 i
 47  18 -0.0038602 i
 47  19 -0.00417465 i
 47  20 -0.00380482 i
 47  21 -0.00296578 i
 47  22 -0.00188566 i
 47  23 -0.000314175 i
 47  24  0.00194289 i
 47  25  0.00402798 i
 47  26  0.00561672 i
 47  27  0.00711834 i
 47  28  0.00815196 i
 47  29  0.0079347 i
 47  30  0.00639882 i
 47  31  0.0041959 i
 47  32  0.00107016 i
 47  33 -0.00363057 i
 47  34 -0.00885695 i
 47  35 -0.0135731 i
 47  36 -0.0182561 i
 47  37 -0.0224167 i
 47  38 -0.0242392 i
 47  39 -0.0231033 i
 47  40 -0.0191554 i
 47  41 -0.0109678 i
 47  42  0.00328402 i
 47  43  0.0242888 i
 47  44  0.0535404 i
 47  45  0.0954741 i
 47  46  0.157124 i
 47  47  0.248096 i
 47  48  0.369684 i
 47  49  0.489003 i
 47  50  0.540933 i
 47  51  0.489003 i
 47  52  0.369684 i
 47  53  0.248096 i
 47  54  0.157124 i
 47  55  0.0954741 i
 47  56  0.0535404 i
 47  57  0.0242888 i
 47  58  0.00328402 i
 47  59 -0.0109678 i
 47  60 -0.0191554 i
 47  61 -0.0231033 i
 47  62 -0.0242392 i
 47  63 -0.0224167 i
 47  64 -0.0182561 i
 47  65 -0.0135731 i
 47  66 -0.00885695 i
 47  67 -0.00363057 i
 47  68  0.00107016 i
 47  69  0.0041959 i
 47  70  0.00639882 i
 47  71  0.0079347 i
 47  72  0.00815196 i
 47  73  0.00711834 i
 47  74  0.00561672 i
 47  75  0.00402798 i
 47  76  0.00194289 i
 47  77 -0.000314175 i
 47  78 -0.00188566 i
 47  79 -0.00296578 i
 47  80 -0.00380482 i
 47  81 -0.00417465 i
 47  82 -0.0038602 i
 47  83 -0.00292322 i
 47  84 -0.00204958 i
 47  85 -0.00125669 i
 47  86  7.89129e-05 i
 47  87  0.0013608 i
 47  88  0.00177111 i
 47  89  0.00197072 i
 47  90  0.00263838 i
 47  91  0.00264693 i
 47  92  0.00155291 i
 47  93  0.00101917 i
 47  94  0.00113996 i
 47  95  6.88548e-05 i
 47  96 -0.00153834 o
 47  97 -0.00113282 o
 47  98 -0.000108883 o
 47  99 -0.0013608 o

# IsoCurve 53, 100 points
# x y z type
 46  0 -0.00287639 o
 46  1 -0.00174354 o
 46  2 -0.000686421 o
 46  3 -0.00144998 o
 46  4 -0.00164138 o
 46  5 -0.000240771 i
 46  6  0.00105219 i
 46  7  0.00169203 i
 46  8  0.00228389 i
 46  9  0.00296326 i
 46  10  0.00342406 i
 46  11  0.00322539 i
 46  12  0.00231504 i
 46  13  0.00141009 i
 46  14  0.00055822 i
 46  15 -0.00112885 i
 46  16 -0.00303109 i
 46  17 -0.00395102 i
 46  18 -0.00459557 i
 46  19 -0.00555638 i
 46  20 -0.00551655 i
 46  21 -0.00400536 i
 46  22 -0.00246522 i
 46  23 -0.000890879 i
 46  24  0.0019899 i
 46  25  0.00516088 i
 46  26  0.00727361 i
 46  27  0.00905491 i
 46  28  0.0106767 i
 46  29  0.0108021 i
 46  30  0.00897805 i
 46  31  0.00617571 i
 46  32  0.00228403 i
 46  33 -0.00345623 i
 46  34 -0.0101459 i
 46  35 -0.0166656 i
 46  36 -0.0229552 i
 46  37 -0.0284036 i
 46  38 -0.0316168 i
 46  39 -0.0316493 i
 46  40 -0.0277346 i
 46  41 -0.0188636 i
 46  42 -0.00386954 i
 46  43  0.0184994 i
 46  44  0.0497822 i
 46  45  0.0917297 i
 46  46  0.146751 i
 46  47  0.214733 i
 46  48  0.286836 i
 46  49  0.344176 i
 46  50  0.366292 i
 46  51  0.344176 i
 46  52  0.286836 i
 46  53  0.214733 i
 46  54  0.146751 i
 46  55  0.0917297 i
 46  56  0.0497822 i
 46  57  0.0184994 i
 46  58 -0.00386954 i
 46  59 -0.0188636 i
 46  60 -0.0277346 i
 46  61 -0.0316493 i
 46  62 -0.0316168 i
 46  63 -0.0284036 i
 46  64 -0.0229552 i
 46  65 -0.0166656 i
 46  66 -0.0101459 i
 46  67 -0.00345623 i
 46  68  0.00228403 i
 46  69  0.00617571 i
 46  70  0.00897805 i
 46  71  0.0108021 i
 46  72  0.0106767 i
 46  73  0.00905491 i
 46  74  0.00727361 i
 46  75  0.00516088 i
 46  76  0.0019899 i
 46  77 -0.000890879 i
 46  78 -0.00246522 i
 46  79 -0.00400536 i
 46  80 -0.00551655 i
 46  81 -0.00555638 i
 46  82 -0.00459557 i
 46  83 -0.00395102 i
 46  84 -0.00303109 i
 46  85 -0.00112885 i
 46  86  0.00055822 i
 46  87  0.00141009 i
 46  88  0.00231504 i
 46  89  0.00322539 i
 46  90  0.00342406 i
 46  91  0.00296326 i
 46  92  0.00228389 i
 46  93  0.00169203 i
 46  94  0.00105219 i
 46  95 -0.000240771 i
 46  96 -0.00164138 o
 46  97 -0.00144998 o
 46  98 -0.000686421 o
 46  99 -0.00174354 o

# IsoCurve 54, 100 points
# x y z type
 45  0 -0.00260776 o
 45  1 -0.00205375 o
 45  2 -0.00155227 o
 45  3 -0.0017969 o
 45  4 -0.00160232 o
 45  5 -0.000619831 i
 45  6  0.000780672 i
 45  7  0.00227515 i
 45  8  0.00304203 i
 45  9  0.00331434 i
 45  10  0.00409815 i
 45  11  0.00437295 i
 45  12  0.00309804 i
 45  13  0.00171475 i
 45  14  0.000834664 i
 45  15 -0.000955871 i
 45  16 -0.00346124 i
 45  17 -0.00493687 i
 45  18 -0.00569813 i
 45  19 -0.00664047 i
 45  20 -0.00687814 i
 45  21 -0.00558823 i
 45  22 -0.0034655 i
 45  23 -0.00119513 i
 45  24  0.00176376 i
 45  25  0.00541332 i
 45  26  0.00878631 i
 45  27  0.0111827 i
 45  28  0.0127292 i
 45  29  0.0133813 i
 45  30  0.0121836 i
 45  31  0.00873177 i
 45  32  0.00384751 i
 45  33 -0.0022565 i
 45  34 -0.00995014 i
 45  35 -0.0185219 i
 45  36 -0.0264468 i
 45  37 -0.0330317 i
 45  38 -0.0380612 i
 45  39 -0.0399947 i
 45  40 -0.0371299 i
 45  41 -0.0290266 i
 45  42 -0.0152628 i
 45  43  0.00580284 i
 45  44  0.0350993 i
 45  45  0.0724256 i
 45  46  0.116916 i
 45  47  0.165778 i
 45  48  0.211807 i
 45  49  0.244984 i
 45  50  0.257031 i
 45  51  0.244984 i
 45  52  0.211807 i
 45  53  0.165778 i
 45  54  0.116916 i
 45  55  0.0724256 i
 45  56  0.0350993 i
 45  57  0.00580284 i
 45  58 -0.0152628 i
 45  59 -0.0290266 i
 45  60 -0.0371299 i
 45  61 -0.0399947 i
 45  62 -0.0380612 i
 45  63 -0.0330317 i
 45  64 -0.0264468 i
 45  65 -0.0185219 i
 45  66 -0.00995014 i
 45  67 -0.0022565 i
 45  68  0.00384751 i
 45  69  0.00873177 i
 45  70  0.0121836 i
 45  71  0.0133813 i
 45  72  0.0127292 i
 45  73  0.0111827 i
 45  74  0.00878631 i
 45  75  0.00541332 i
 45  76  0.00176376 i
 45  77 -0.00119513 i
 45  78 -0.0034655 i
 45  79 -0.00558823 i
 45  80 -0.00687814 i
 45  81 -0.00664047 i
 45  82 -0.00569813 i
 45  83 -0.00493687 i
 45  84 -0.00346124 i
 45  85 -0.000955871 i
 45  86  0.000834664 i
 45  87  0.00171475 i
 45  88  0.00309804 i
 45  89  0.00437295 i
 45  90  0.00409815 i
 45  91  0.00331434 i
 45  92  0.00304203 i
 45  93  0.00227515 i
 45  94  0.000780672 i
 45  95 -0.000619831 i
 45  96 -0.00160232 o
 45  97 -0.0017969 o
 45  98 -0.00155227 o
 45  99 -0.00205375 o

# IsoCurve 55, 100 points
# x y z type
 44  0 -0.00208487 o
 44  1 -0.00222081 o
 44  2 -0.00247286 o
 44  3 -0.00230632 o
 44  4 -0.00166025 o
 44  5 -0.000877937 i
 44  6  0.000491088 i
 44  7  0.00249428 i
 44  8  0.0036912 i
 44  9  0.00396566 i
 44  10  0.00472057 i
 44  11  0.00514838 i
 44  12  0.0041021 i
 44  13  0.00249558 i
 44  14  0.000966571 i
 44  15 -0.000923169 i
 44  16 -0.00333534 i
 44  17 -0.00558768 i
 44  18 -0.00707752 i
 44  19 -0.00775462 i
 44  20 -0.00788777 i
 44  21 -0.00725626 i
 44  22 -0.00504763 i
 44  23 -0.00177456 i
 44  24  0.00150708 i
 44  25  0.00519058 i
 44  26  0.00952583 i
 44  27  0.0130642 i
 44  28  0.0148882 i
 44  29  0.0157225 i
 44  30  0.0151972 i
 44  31  0.0120181 i
 44  32  0.00651679 i
 44  33 -0.000332811 i
 44  34 -0.00862302 i
 44  35 -0.018291 i
 44  36 -0.0280227 i
 44  37 -0.0365106 i
 44  38 -0.0431017 i
 44  39 -0.04691 i
 44  40 -0.0465685 i
 44  41 -0.0409543 i
 44  42 -0.0293305 i
 44  43 -0.0115031 i
 44  44  0.0127243 i
 44  45  0.0431853 i
 44  46  0.0779988 i
 44  47  0.11314 i
 44  48  0.144158 i
 44  49  0.166271 i
 44  50  0.174468 i
 44  51  0.166271 i
 44  52  0.144158 i
 44  53  0.11314 i
 44  54  0.0779988 i
 44  55  0.0431853 i
 44  56  0.0127243 i
 44  57 -0.0115031 i
 44  58 -0.0293305 i
 44  59 -0.0409543 i
 44  60 -0.0465685 i
 44  61 -0.04691 i
 44  62 -0.0431017 i
 44  63 -0.0365106 i
 44  64 -0.0280227 i
 44  65 -0.018291 i
 44  66 -0.00862302 i
 44  67 -0.000332811 i
 44  68  0.00651679 i
 44  69  0.0120181 i
 44  70  0.0151972 i
 44  71  0.0157225 i
 44  72  0.0148882 i
 44  73  0.0130642 i
 44  74  0.00952583 i
 44  75  0.00519058 i
 44  76  0.00150708 i
 44  77 -0.00177456 i
 44  78 -0.00504763 i
 44  79 -0.00725626 i
 44  80 -0.00788777 i
 44  81 -0.00775462 i
 44  82 -0.00707752 i
 44  83 -0.00558768 i
 44  84 -0.00333534 i
 44  85 -0.000923169 i
 44  86  0.000966571 i
 44  87  0.00249558 i
 44  88  0.0041021 i
 44  89  0.00514838 i
 44  90  0.00472057 i
 44  91  0.00396566 i
 44  92  0.0036912 i
 44  93  0.00249428 i
 44  94  0.000491088 i
 44  95 -0.000877937 i
 44  96 -0.00166025 o
 44  97 -0.00230632 o
 44  98 -0.00247286 o
 44  99 -0.00222081 o

# IsoCurve 56, 100 points
# x y z type
 43  0 -0.00142225 o
 43  1 -0.00222325 o
 43  2 -0.00331079 o
 43  3 -0.00302131 o
 43  4 -0.00190914 o
 43  5 -0.000987153 i
 43  6  0.000244563 i
 43  7  0.00231916 i
 43  8  0.00417086 i
 43  9  0.00488501 i
 43  10  0.00529488 i
 43  11  0.00564922 i
 43  12  0.00521733 i
 43  13  0.00358585 i
 43  14  0.00120665 i
 43  15 -0.000837785 i
 43  16 -0.00302347 i
 43  17 -0.00592389 i
 43  18 -0.00821061 i
 43  19 -0.00894606 i
 43  20 -0.00903372 i
 43  21 -0.00873453 i
 43  22 -0.00672312 i
 43  23 -0.00308828 i
 43  24  0.000833818 i
 43  25  0.00494915 i
 43  26  0.00961005 i
 43  27  0.0140235 i
 43  28  0.0170113 i
 43  29  0.0182263 i
 43  30  0.0178658 i
 43  31  0.0154979 i
 43  32  0.0103728 i
 43  33  0.00275304 i
 43  34 -0.00618728 i
 43  35 -0.0161993 i
 43  36 -0.0273054 i
 43  37 -0.037936 i
 43  38 -0.0463354 i
 43  39 -0.0521446 i
 43  40 -0.0548277 i
 43  41 -0.0525884 i
 43  42 -0.0445793 i
 43  43 -0.0312685 i
 43  44 -0.0129532 i
 43  45  0.0101306 i
 43  46  0.0359661 i
 43  47  0.0614006 i
 43  48  0.0831433 i
 43  49  0.0980993 i
 43  50  0.103453 i
 43  51  0.0980993 i
 43  52  0.0831433 i
 43  53  0.0614006 i
 43  54  0.0359661 i
 43  55  0.0101306 i
 43  56 -0.0129532 i
 43  57 -0.0312685 i
 43  58 -0.0445793 i
 43  59 -0.0525884 i
 43  60 -0.0548277 i
 43  61 -0.0521446 i
 43  62 -0.0463354 i
 43  63 -0.037936 i
 43  64 -0.0273054 i
 43  65 -0.0161993 i
 43  66 -0.00618728 i
 43  67  0.00275304 i
 43  68  0.0103728 i
 43  69  0.0154979 i
 43  70  0.0178658 i
 43  71  0.0182263 i
 43  72  0.0170113 i
 43  73  0.0140235 i
 43  74  0.00961005 i
 43  75  0.00494915 i
 43  76  0.000833818 i
 43  77 -0.00308828 i
 43  78 -0.00672312 i
 43  79 -0.00873453 i
 43  80 -0.00903372 i
 43  81 -0.00894606 i
 43  82 -0.00821061 i
 43  83 -0.00592389 i
 43  84 -0.00302347 i
 43  85 -0.000837785 i
 43  86  0.00120665 i
 43  87  0.00358585 i
 43  88  0.00521733 i
 43  89  0.00564922 i
 43  90  0.00529488 i
 43  91  0.00488501 i
 43  92  0.00417086 i
 43  93  0.00231916 i
 43  94  0.000244563 i
 43  95 -0.000987153 i
 43  96 -0.00190914 o
 43  97 -0.00302131 o
 43  98 -0.00331079 o
 43  99 -0.00222325 o

# IsoCurve 57, 100 points
# x y z type
 42  0 -0.000732812 o
 42  1 -0.00206392 o
 42  2 -0.00394524 o
 42  3 -0.00384058 o
 42  4 -0.00247027 o
 42  5 -0.00111536 i
 42  6  0.000176325 i
 42  7  0.00195458 i
 42  8  0.00424133 i
 42  9  0.00577684 i
 42  10  0.00608549 i
 42  11  0.00611934 i
 42  12  0.00610389 i
 42  13  0.00478243 i
 42  14  0.00200559 i
 42  15 -0.000585175 i
 42  16 -0.00291263 i
 42  17 -0.00590258 i
 42  18 -0.00869624 i
 42  19 -0.0102331 i
 42  20 -0.0105388 i
 42  21 -0.00996369 i
 42  22 -0.00828039 i
 42  23 -0.00507223 i
 42  24 -0.00053802 i
 42  25  0.00450605 i
 42  26  0.00929219 i
 42  27  0.0140918 i
 42  28  0.0184418 i
 42  29  0.0207547 i
 42  30  0.0206438 i
